"","reportdate","title"
"256","2021-10-11","上海2021年10月10日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例"
"257","2021-10-10","上海2021年10月9日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院12例"
"258","2021-10-09","李克强主持召开国务院常务会议 进一步部署做好今冬明春电力和煤炭等供应 保障群众基本生活和经济平稳运行等"
"259","2021-10-09","上海2021年10月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"260","2021-10-08","上海2021年10月7日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院5例"
"261","2021-10-07","上海2021年10月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院7例"
"262","2021-10-06","上海2021年10月5日 无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"263","2021-10-05","习近平致电祝贺岸田文雄当选日本首相"
"264","2021-10-05","上海2021年10月4日 无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院1例"
"265","2021-10-04","上海2021年10月3日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院4例"
"266","2021-10-03","上海2021年10月2日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例"
"267","2021-10-02","中国农工民主党上海市卫生健康委员会 第八次党员大会召开"
"268","2021-10-02","市卫生健康委党组理论学习中心组走进上海科技大学"
"269","2021-10-02","习近平等党和国家领导人出席国庆招待会"
"270","2021-10-02","上海2021年10月1日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院6例"
"271","2021-10-01","家门口的现代康复平台 本市首批41家示范性社区康复中心建成"
"272","2021-10-01","上海2021年9月30日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院12例"
"273","2021-09-30","市委常委会今天传达学习这个重要讲话精神，研究部署疫情防控等工作"
"274","2021-09-30","本市12例新冠病例治愈出院"
"275","2021-09-30","上海2021年9月29日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例"
"276","2021-09-29","今天的市政府常务会议部署国庆长假疫情防控和城市安全工作，还研究了这些事项"
"277","2021-09-29","【便民】申城三级医院国庆假期门急诊安排一览"
"278","2021-09-29","习近平出席中央人才工作会议并发表重要讲话"
"279","2021-09-29","上海2021年9月28日，无新增本地新冠肺炎确诊病例 新增2例境外输入病例 治愈出院5例"
"280","2021-09-28","上海2021年9月27日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院7例"
"281","2021-09-27","习近平向2021年世界互联网大会乌镇峰会致贺信"
"282","2021-09-27","上海2021年9月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院7例"
"283","2021-09-26","上海2021年9月25日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"284","2021-09-25","上海2021年9月24日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院3例"
"285","2021-09-24","上海2021年9月23日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院5例"
"286","2021-09-23","【点赞】这些医生获得了“上海市仁心医师”称号！有你认识的吗？"
"287","2021-09-23","习近平向全国广大农民和工作在“三农”战线上的同志们致以节日祝贺和诚挚慰问"
"288","2021-09-23","上海2021年9月22日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例"
"289","2021-09-22","上海2021年9月21日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院4例"
"290","2021-09-21","上海2021年9月20日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院6例"
"291","2021-09-20","我国新冠病毒疫苗接种覆盖人数达11亿 超10亿人完成全程接种"
"292","2021-09-20","全国新冠肺炎疫情防控经验研讨会在上海举办"
"293","2021-09-20","上海2021年9月19日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院9例"
"294","2021-09-19","上海2021年9月18日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院6例"
"295","2021-09-18","习近平出席上海合作组织和集体安全条约组织成员国领导人阿富汗问题联合峰会"
"296","2021-09-18","上海2021年9月17日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"297","2021-09-17","中秋国庆至，防线不松劲！上海127家发热门诊、225家哨点诊室织密防疫网"
"298","2021-09-17","习近平在视察驻陕西部队某基地时强调 聚焦备战打仗 加快创新发展 全面提升履行使命任务能力"
"299","2021-09-17","上海2021年9月16日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"300","2021-09-16","李克强主持召开国务院常务会议 审议通过“十四五”全民医疗保障规划等"
"301","2021-09-16","本市三级医院“中秋”假期门急诊安排一览"
"302","2021-09-16","上海2021年9月15日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例"
"303","2021-09-15","上海2021年9月14日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院10例"
"304","2021-09-14","习近平回信勉励“高原戍边模范营”全体官兵 忠诚履行好卫国戍边职责 努力为党和人民再立新功"
"305","2021-09-14","上海2021年9月13日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院7例"
"306","2021-09-13","【快讯】上海将启动在沪12-17岁外籍青少年新冠疫苗登记接种预约"
"307","2021-09-13","“沪果一家亲，我们心连心” ——上海专家团赴青海果洛巡回医疗活动纪实"
"308","2021-09-13","上海2021年9月12日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院8例"
"309","2021-09-12","上海2021年9月11日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院9例"
"310","2021-09-11","谢谢你，上海抗疫的铜墙铁壁！"
"311","2021-09-11","上海2021年9月10日，无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院4例"
"312","2021-09-10","当好人民安康和城市安全的守护者！李强龚正今天与疫情防控基层代表座谈交流"
"313","2021-09-10","李克强出席大湄公河次区域经济合作第七次领导人会议并发表讲话"
"314","2021-09-10","上海2021年9月9日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院6例"
"315","2021-09-09","中秋、国庆假期不提倡聚集聚会，坚决杜绝将二码联查和强制性接种捆绑……权威发布！"
"316","2021-09-09","上海2021年9月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"317","2021-09-08","上海2021年9月7日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院2例"
"318","2021-09-07","上海2021年9月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院9例"
"319","2021-09-06","扎紧港口闭环、扎牢海上防线！李强今天实地检查港口疫情防控工作"
"320","2021-09-06","上海2021年9月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例"
"321","2021-09-05","李克强出席第七届世界自然保护大会开幕式"
"322","2021-09-05","上海2021年9月4日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院9例"
"323","2021-09-04","李克强出席2021年太原能源低碳发展论坛开幕式并发表主旨演讲"
"324","2021-09-04","上海2021年9月3日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院2例"
"325","2021-09-03","权威发布！9月4日零时起本市中风险地区清零，全域为低风险地区"
"326","2021-09-03","习近平在2021年中国国际服务贸易交易会全球服务贸易峰会上发表视频致辞"
"327","2021-09-03","上海2021年9月2日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院5例"
"328","2021-09-02","权威发布！松江区永丰街道仓丰路855号（有庐公寓）9月1日零时起调为低风险地区"
"329","2021-09-02","习近平在中央党校（国家行政学院）中青年干部培训班开班式上发表重要讲话"
"330","2021-09-02","上海2021年9月1日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院3例"
"331","2021-09-01","习近平主持中共中央政治局会议 决定召开十九届六中全会"
"332","2021-09-01","上海2021年8月31日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院6例"
"333","2021-08-31","权威发布！松江区永丰街道仓丰路855号（有庐公寓）9月1日零时起调为低风险地区"
"334","2021-08-31","【最新】上海9月1日20时启动在沪12-17岁港澳台同胞新冠疫苗登记接种预约"
"335","2021-08-31","权威发布！上海9月1日20时启动12-14岁人群新冠疫苗登记预约接种"
"336","2021-08-31","习近平主持召开中央全面深化改革委员会第二十一次会议"
"337","2021-08-31","上海2021年8月30日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"338","2021-08-30","【注意】开学在即，这些健康防护提示请收好→"
"339","2021-08-30","上海2021年8月29日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"340","2021-08-29","习近平：以铸牢中华民族共同体意识为主线 推动新时代党的民族工作高质量发展"
"341","2021-08-29","8月30日零时起，沪公立医疗机构新冠病毒核酸单样本检测价格下调至60元！"
"342","2021-08-29","【聚焦】事不过夜！上海抗疫的这四个字为何非同寻常"
"343","2021-08-29","习近平同菲律宾总统杜特尔特通电话"
"344","2021-08-29","上海2021年8月28日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院8例"
"345","2021-08-28","市疫情防控领导小组今天开会，要求以更坚强屏障、更牢固防线，更好守护市民健康和城市安全！"
"346","2021-08-28","上海2021年8月27日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院8例"
"347","2021-08-27","8月26日上海通报新冠肺炎防控情况"
"348","2021-08-27","小区被封就是有确诊吗？中风险地区时间是否会延长？……今天的发布会直击疫情防控热点"
"349","2021-08-27","本市筛查8月26日确诊本土病例相关人员11938人，核酸检测结果均为阴性"
"350","2021-08-27","2021年8月26日（0-24时） 本地确诊病例涉及区域和场所"
"351","2021-08-27","上海2021年8月26日，新增本地新冠肺炎确诊病例1例 新增境外输入7例  治愈出院6例"
"352","2021-08-26","李克强主持召开国务院常务会议 部署全面推动长江经济带发展的财税支持措施等"
"353","2021-08-26","上海2021年8月25日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院6例"
"354","2021-08-25","密接、密接的密接如何判定？15—17岁人群疫苗接种进展怎样？今天的发布会直面热点话题"
"355","2021-08-25","习近平在塞罕坝机械林场考察调研"
"356","2021-08-25","本市筛查8月24日确诊的2例病例相关人员7904人，核酸检测结果均为阴性"
"357","2021-08-25","2021年8月24日（0-24时） 本地确诊病例涉及区域和场所"
